"artist_name","track_name","release_date","genre","lyrics"
"EXO","Cream Soda","2023","K-Pop","톡 쏘는 듯한 느낌 꽤나 부드러운 cream 섞일수록 더욱 진해져, babe 또 목이 타는 기분 살짝 위태로운 지금 다른 걸론 절대 만족 못해 (Woo) Baby, come closer 입 안 가득 퍼져 처음 맛본 특별한 끌림 이 자극적인 텐션 like a bottle of cola 넌 탄산처럼 pop 터져 이미 (Woo, woo) 이성이 다 마비된 듯 사랑 앞에선, baby, 자꾸만 비틀 까다로운 척 이리저리 재 봐도 원래 몸에 해로운 게 끌리는 거 알지 주체 못 할 appetite 내 모든 걸 뒤흔든 그 맛 I need all ya Cream soda 녹아들수록 좀 더 달콤해져 내 맘을 아주 쏙 빼놔 I need all ya Cream soda (Oh) 톡 쏘는 듯한 느낌 (Cream) 꽤나 부드러운 cream (Soda) 섞일수록 더욱 진해져, baby (Cream) Baby, go dumb, dumb, 머릿속을 shakin' 딱 한입에 난 이미 freezin' Give me that yum, yum, 아찔한 넌 tasty 날 사로잡은 달콤한 그 flavor Yeah, 달콤해 이건 마치 Bon, bon dessert 한 모금 들이마신 순간 Dumb, dumb, be fooled 날 자제하려 시도했지만 조절이 안돼 맘보다 본능이 so fast 이대로 멈출 수 없어 You know, I gon' get it, get it 주체 못 할 appetite (Get it, get it) 내 모든 걸 뒤흔든 그 맛 I need all ya Cream soda 녹아들수록 좀 더 달콤해져 내 맘을 아주 쏙 빼놔 I need all ya Cream soda (Oh) 넘쳐나는 거품 fill it up (Oh, fill it up) 부드럽게 채워 get it up (Oh, get it up) 벗어나길 원치 않아 drink it all 번져가는 love so sweet 머리가 깨질 듯이 시린 너의 투명한 바닥 끝까지 자꾸 욕심나 좀 더 맘을 녹여줘 살짝 맛볼 정도만 중독적인 appetite 내 심장에 맴도는 그 맛 (Ooh) I need all ya (I need all ya) Cream soda (Oh, yeah, soda) 음미할수록 좀 더 달콤해져 (Oh, woah) 그 끝을 알고 싶어 난 I need all ya (I need ya, I need, I need ya, I need ya) Cream soda So, baby, tonight (With my appetite cream soda) 톡 쏘는 듯한 느낌 (Cream) 꽤나 부드러운 cream (Soda) 섞일수록 더욱 진해져, babe (Cream soda) 또 목이 타는 기분 (Cream) 살짝 위태로운 지금 (Soda) 다른 걸론 절대 만족 못해 (Cream soda)"
"EXO","Monster","2016","K-Pop","She got me going crazy 왜 심장이 뛰니? 넌 아름다워, 나의 goddess (Goddess) 닫혀있지, yeah, yeah 두드릴 테니 날 들여 보낼래? (Oh-eh-oh) 감춰진 스릴을 줄게 눈동자의 호기심에 이미 넌 빠져들었고 Don't be afraid (Hey) Love is the way, eh (Hey) Shawty, I got it You can call me monster I'm creepin' in your heart, babe 뒤집고 무너트리고 삼켜 그래 널 훔쳐 탐닉해 널 망쳐 놓을 거야 네 맘속에 각인된 채 (Hey, hey) 죽어도 영원히 살래 Come here, girl You call me monster (*You call me monster*) 네 맘으로 들어갈게 She got me going crazy (Oh, yeah, she got me) 왜 심장이 뛰니? (Oh, yeah, oh, yeah, she got me) 내가 좀 성격이 급해 (Ah) 그닥 온순하지 못해 (Ah) 널 미워했어 하지만 너를 원해 That's right, my type 가슴은 거짓말 안 해 시작됐어 내 안에서 위험한 신호를 보내 Don't be afraid (Hey) Love is the way (Hey) Shawty, I got it You can call me monster I'm creepin' in your heart, babe 뒤집고 무너트리고 삼켜 그래 널 훔쳐 탐닉해 널 망쳐 놓을 거야 네 맘속에 각인된 채 (Hey, hey) 죽어도 영원히 살래 Come here, girl You call me monster 네 맘으로 들어갈게 전율이 와 네 삶을 다 뒤집어 버리는게 I'm sorry You make me so crazy You know you do, ooh (Woo) Yeah 모두 날 두려워해 (Hey) So I'm untouchable, man (Yes) 근데 네 진심은 왜 결국에 날 거부 못해 (Now) 숨어서 훔쳐보다가 깜짝 놀라지 (Who?) 네겐 안티노미 같은 난 네 존재의 일부 (How we do?) 날 그대로 받아들여 너의 두려운 걱정은 접어두렴 (Right here, right here) 네가 견딜만한 고통을 누려 더 깊이 빠져들어 널 맘대로 가지고 놀아 (Hey, hey; 놀아) 내 손에서 맘껏 놀아 (Hey, hey; 놀아) 도망가지마 넌 영원히 맴돌아, brrah You can call me monster I'm creepin' in your heart, babe (*Yeah, yeah, yeah, yeah*) 뒤집고 무너뜨리고 삼켜 (*Yeah, yeah, yeah, yeah*) 그래 널 훔쳐 탐닉해 널 망쳐 놓을 거야 네 맘속에 각인된 채 (Hey, hey) 죽어도 영원히 살래 (영원히 살래, yeah) Come here, girl You call me monster (You call me monster) 네 맘으로 들어갈게 Creeping, creeping, creeping Creeping, creeping, creeping You, oh, you Oh-oh, creeping"
"EXO","Electric Kiss","2017","K-Pop","Shake it, do it back again Shake it, do it back again Shake it, do it back again Shake it, do it back again 体はここにいて 心はここにいない Come on, tell me where you at (Tell me, tell me where you at) Why don't you tell me where you at? (Come on, tell me where you at, at) Forty seconds の間に 知らない君になる Come on, tell me where you at (Tell me, tell me where you at) Why don't you tell me where you at? (Come on, tell me where you at, at) 鳴りやまない beat もたれる dance floor の wall 耳に口を寄せて そっと screaming, ow! 誰にも聞かれないよう 叫んでる愛の words 音に飲み込まれて 愛を段々上り詰めたい 近づく唇が It's gonna be electric 触れないギリギリで It's gonna be electric Ooh, baby, baby 目を閉じないで Bounce, bounce, 暴れてる heart 火花飛び散れば bang It's gonna be electric *しびれる刺激で down* It's gonna be electric, *Ooh, baby, baby まだ触れないで* 最悪なキスがしたいんだ そう怒り出すまで このまま焦らしていいかい So electric, so electric, yeah 誰と誰と誰が誰の庭にいれば 馬鹿が馬鹿に幅を利かせてる Baby, baby, what it is, yeah (Baby, baby what it is) Oh, baby, baby, what it is, yeah だって誰が誰の物のあれのそれだし 下手に手出しすれば足も手も出る Baby, baby, what it is, yeah (Baby, baby what it is) Oh, baby, baby, what it is, yeah 鳴りやまない beat もたれる dance floor の wall 耳に口を寄せて そっと screaming, ow 狭いこの街をもう Get out, we go 抜け出そう この闇に紛れて 愛を段々上り詰めたい 近づく唇が It's gonna be electric 触れないギリギリで It's gonna be electric Ooh, baby, baby 目を閉じないで Bounce, bounce, 暴れてる heart 火花飛び散れば bang It's gonna be electric *しびれる刺激で down* It's gonna be electric *Ooh, baby, baby まだ触れないで* Na-na-na-na, na-na-na-na あれが boom-boom-boom-boom It's going down, down, down, down Na-na-na-na, na-na-na-na あれが boom-boom-boom-boom It's going do-do-do-down Shake it, do it back again Shake it, do it back again Oh, na-na-na-na-na (Yeah) Shake it, do it back again Shake it, do it back again 歪んだ愛を, yeah, yeah 誰かの視線がもう (Hoo) 背中に刺さってるよ 夜に飲み込まれて 愛を段々上り詰めたい 近づく唇が It's gonna be electric 触れないギリギリで It's gonna be electric Ooh, baby, baby 目を閉じないで (Baby) Bounce, bounce, 暴れてる heart (飛び散れば bang) 火花飛び散れば bang *It's gonna be electric* **しびれる刺激で down** *It's gonna be electric* (Electric kiss) **Ooh, baby, baby まだ触れないで** 最悪なキスがしたいんだ そう怒り出すまで このまま焦らしていいかい So electric, so electric, yeah Ha-ha-ha-ha"
"EXO","Power","2017","K-Pop","(런던노이즈) 머뭇거리지 마, move on 자 시간이 없어 너의 미래는 바로 상상에 달렸어 두려움 따윈 버려 우린 그래도 돼 모든 열쇤 너에게 있는데 잠들지 않아도 꿈꾸던 널 잊지 않기를 바래, 바래 오늘 우리 함께 신나게 한번 불태워볼까? 꼭 하나 된 feeling, feeling So turn me up We got that power, power 네가 나를 볼 때, eh 서로 같은 마음이 느껴질 때 Power, power 더 강해지는 걸 Turn the music up now, na We got that power, power 이 음악을 통해, eh 같이 한목소리로 노래할 때 Power, power 더 강해지는 걸 Turn the music up now, na-na-na Oh-oh-oh, oh-oh-oh Power, power (Ah-ooh, yeah) Oh-oh-oh, oh-oh-oh-oh Turn the music up now, na-na-na 고민은 이제 그만, stop 시간은 가 지금도 tick-tock We take a shot, we take a shot 떠나자, we got bang-bang, pow-wow 이어폰 타고 흘러 나오는 멜로디로 (Oh) 시끄러운 소음 덮고 볼륨은 up high We got that power everytime 잠들지 않아도 꿈꾸던 널 잊지 않기를 바래, 바래 오늘 다시 함께 신나게 한번 불태워볼까? 꼭 하나 된 feeling, feeling So turn me up We got that power, power 네가 나를 볼 때, eh 서로 같은 마음이 느껴질 때 Power, power 더 강해지는 걸 Turn the music up now, na-na-na We got that power, power 이 음악을 통해, eh 같이 한목소리로 노래할 때 Power, power 더 강해지는 걸 Turn the music up now, na-na-na 지쳐버리는 그날이 오면 기억해, babe 아름다웠던 우릴 다시 일어날 수 있는 그 힘은 네 안에 있다는 걸 We got that Oh, we got that Oh, we got that, yeah, oh yeah We got that We got that power, power 이 음악을 통해, eh 같이 한목소리로 노래할 때 Power, power 더 강해지는 걸 Turn the music up now, na-na-na Oh-oh-oh, oh-oh-oh Power, power (Ah-ooh, yeah) Oh-oh-oh, oh-oh-oh-oh Turn the music up now, na-na-na We got that We got that"
"EXO","Tempo","2018","K-Pop","I can't believe 기다렸던 이런 느낌 (Oh) 나만 듣고 싶은 그녀는 나의 멜로디 하루 종일 go on and on and, oh 떠나지 않게 그녈 내 곁에 Yeah, uh Don't mess up my tempo 들어봐 이건 충분히 (Nah) I said don't mess up my tempo 그녀의 맘을 훔칠 beat, uh 어디에도 없을 리듬에 맞춰 1, 2, 3, uh (Yeah) Don't mess up my tempo 멈출 수 없는 이끌림 oh 매혹적인 넌 lovely 틈 없이 좁혀진 거리 불규칙해지는 heartbeat 잠시 눈을 감아 trust me (Woo-hoo) 밖으로 나갈 채비 미리 해둬 are you ready? ((Look)) 오늘은 내가 캐리 도시 나 사이의 케미 (Aw) 이미 나와 놓곤 뭐가 창피해 ma' boo (Ah) 어정쩡 어버버 할 필요 없다고 ((Coming out)) 챙길 건 없으니 손잡아 my lady 가는 길마다 레드 카펫 또 런웨이인걸 발걸음이 남달라 (Swish) 지금 이 속도 맞춰보자 tempo, ah Baby girl 아침을 설레게 하는 morning call 매일 봐도 보고 싶은 맘인걸 지금부터 나와 let's get down (Get down!) 모든 것이 완벽하게 좋아 So don't slow it up for me Don't mess up my tempo 들어봐 이건 충분히 I said don't mess up my tempo 그녀의 맘을 훔칠 beat, uh 어디에도 없을 리듬에 맞춰 1, 2, 3, uh Don't mess up my tempo 멈출 수 없는 이끌림 ya 주윌 둘러봐 lovely (Oh-oh-oh) 틈 없이 좁혀진 거리 너에게 맞춰진 heartbeat 하고 싶은 대로 teach me Uh (Woo-ooh) 여긴 내 구역 don't test me (Oh yeah) 혼자 있기 어색하다면 보내줘 message Now you got me flexin' (Flexin') 주윌 둘러봐 널 보는 들러리들 속 위대한 개츠비 (Hold on) (Wow) I'm doing alright baby girl, you don't know (You don't) 치워 네 머리 위에 물음표 (What?) 내 사전에 없는 L.I.E 너는 이미 자연스럽게 맞추고 있어 내 tempo Baby girl (Baby girl) 내 어깨에 살짝 기댄 그대의 (기댄 그대의) 아련한 향기가 다시 내 맘에 (내 맘에 baby) 소용돌이치며 몰아친다 이대로 난 영원하고 싶다 So don't mess up my tempo baby Don't slow it up for me Don't mess up my tempo Don't mess up my tempo Don't mess up my tempo Don't mess up my (Whoa, uh) Don't mess up my tempo Don't mess up my tempo Don't mess up my tempo 내 눈을 바라보고 말해 나의 귓가에만 닿게 (Ooh, mhm) 나만 사랑한다 말해 나밖에 없다고 말해 (더 이상 흔들리지 않게) (Oh-oh-oh) (절대 널 뺏기지 않게) (Oh-oh-oh) (누구도 건들 수 없게) (Whoa) ((내 곁에 너를 지킬게)) Dum-dum-dum-dum Dum-dum-dum-dum-dum 내 마음이 느껴지니 (느껴지니) 나를 감싸 안은 유일한 나만의 savior (Oh-oh-oh-oh, no) 모두 그런 널 바라보게 돼 I can't believe I can’t believe (I can't believe) 기다렸던 이런 느낌 (이런 느낌) 나만 듣고 싶은 그녀는 나의 멜로디 하루 종일 go on and on and oh 떠나지 않게 그녈 내 곁에 (Yeah, yeah, yeah) Don't mess up my tempo 따라와 이건 충분히 (Don't mess up my tempo baby) I said don't mess up my tempo 완전히 다른 색의 beat uh (My tempo, hoo-hoo) 어디에도 없을 이런 완벽한 1, 2, 3, uh (완벽한 1, 2, 3, yeah) Don't mess up my tempo 멈출 수 없는 이끌림 (No)"
"BIGBANG (빅뱅)","IF YOU","2015","K-Pop","그녀가 떠나가요 나는 아무것도 할 수 없어요 사랑이 떠나가요 나는 바보처럼 멍하니 서있네요 멀어지는 그 뒷모습만을 바라보다 작은 점이 되어 사라진다 시간이 지나면 또 무뎌질까 옛 생각이 나 니 생각이 나 If you, if you 아직 너무 늦지 않았다면 우리 다시 돌아갈 수는 없을까 If you, if you 너도 나와 같이 힘들다면 우리 조금 쉽게 갈 수는 없을까 있을 때 잘할 걸 그랬어 그대는 어떤가요 정말 아무렇지 않은 건가요 이별이 지나봐요, oh, oh 그댈 잊어야 하지만 쉽지가 않네요 멀어지는 그 뒷모습만을 바라보다 작은 점이 되어 사라진다 누군갈 만나면 위로가 될까 옛 생각이 나, yeah 니 생각이 나, yeah If you, if you 아직 너무 늦지 않았다면 우리 다시 돌아갈 수는 없을까 If you, if you 너도 나와 같이 힘들다면 우리 조금 쉽게 갈 수는 없을까 있을 때 잘할 걸 그랬어 오늘같이 가녀린 비가 내리는 날이면 너의 그림자가 떠오르고 서랍 속에 몰래 넣어둔 우리의 추억을 다시 꺼내 홀로 회상하고 헤어짐이란 슬픔의 무게를 난 왜 몰랐을까 If you, (If you), if you (If you) 아직 너무 늦지 않았다면 우리 다시 돌아갈 수는 없을까 If you, (If you), if you (If you) 너도 나와 같이 힘들다면 우리 조금 쉽게 갈 수는 없을까 있을 때 잘할 걸 그랬어"
"BIGBANG (빅뱅)","LAST DANCE","2016","K-Pop","영원할 줄 알았던 사랑도 저물고 이젠 그 흔한 친구마저 떠나가네요 나이가 들어서 나 어른이 되나 봐요 왜 이렇게 불안할까 사람들은 오늘도 과거에 머물고 세상은 나 없이도 잘 돌아가네요 아직은 어려서 나 철이 안 드나 봐요 왜 이렇게 바보 같을까 아무것도 없이 그저 행복해하던 때가 엊그제 같은데 그래 너무 멀리 와버렸어 난 기억이 안 나, hey 모든 게 처음이라 서툴고 설레이기만 해 그 시절 기억들이 아직도 꿈만 같은데 난 지금 어디로 가는지 나는 이 노랠 부르며 너에게 돌아갈 거야 아름다웠던 그댈 다시 볼 수 있다면 너와 이 노랠 들으며 마지막 춤을 출 거야 이 순간을 기억해 언제까지라도 Just one last dance 희미한 불빛이 되어 별들 사이로 너 또한 이 별이 되어 손짓하네요 혼자가 되어서 나 외로워 보이나요 왜 이렇게 눈물이 날까 아무것도 없이 그저 행복해하던 때가 엊그제 같은데 그래 너무 멀리 와버렸어 난 기억이 안 나, hey 모든 게 처음이라 서툴고 설레이기만 해 그 시절 기억들이 아직도 꿈만 같은데 난 지금 어디에 있는지 나는 이 노랠 부르며 너에게 돌아갈 거야 아름다웠던 그댈 다시 볼 수 있다면 너와 이 노랠 들으며 마지막 춤을 출 거야 이 순간을 기억해 언제까지라도 Just one last dance 음악은 계속해서 흐르고 여기 너를 기다리고 있는 나에게 기회를 줘 제발 단 한 번만 부디 약속할게 그리 길지는 않을 테니 나는 이 노랠 부르며 나는 이 노랠 부르며 너에게 돌아갈 거야 아름다웠던 그댈 다시 볼 수 있다면 (Hey) 너와 이 노랠 들으며 마지막 춤을 출 거야 이 순간을 기억해 언제까지라도 Just one last dance 너와 손을 잡고 춤을 추던 어젯밤 찬란히 빛이 나는 아름다운 one last smile 빨주노초 알 수 없던 황홀경 내가 보고 느끼던 세상과는 안 어울려 너와 손을 잡고 춤을 추던 어젯밤 찬란히 빛이 나는 아름다운 one last smile 빨주노초 알 수 없던 황홀경 내가 보고 느끼던 세상과는 안 어울려"
"BIGBANG (빅뱅)","에라 모르겠다 (FXXK IT)","2016","K-Pop","No, I don't wanna go too fast (too fast), no 'Cause nothing really lasts (lasts), yeah I think I need some time (You what?) But I can't get you off my mind, no, no, no, no Uh, 일단 시작부터 제일 센 걸로 부탁해 bartender 연속해 들이키고 나니 모두 다 예뻐 보여 침이 고여 these ladies so loyal 그러다 널 처음 봤어 geez girl, love me tender 난 씩씩하게 말을 걸어 넌 저기 시시한 여자와는 달리 틱틱 거려 칙칙하던 분위기에 한 줄기 빛 설렘 정도가 지나쳐 마치 사춘기 shit 훔치는 너의 눈빛에 입술은 바짝 마르지 오랜만에 느껴보는 이런 떨림 이러지도 저러지도 못해 나 이 밤이 다 가기 전에 난 널 내 품 안에 원해 Real love? I think I wanna just 고민고민 하지마 (Hey) 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) Girl, I wanna get down 에라 모르겠다-다-다 에라 모르겠다-다-다 에라 모르겠다-다-다 Girl, I wanna get down (넌 어떻게?) 설렘을 찾고 싶어 마르고 닳도록 난 여러 명의 포로 도망치네 이곳 papillon 나 지긋지긋 희끗희끗 흰머리가 나 양아치 이제 끝 바람둥이 한 가닥 나라는 남자를 모르던 그런 네가 좋았지 몰래 난 원래 모든 girl 싫증 잘 느끼는 벌레 나이를 먹어도 사랑은 단 1도 모르겠어 뒤처리를 못해 피눈물 없는 로맨스 장단 없는 game 너는 오락가락하고 멜로디가 다른 알토와 소프라노 어차피 우리는 끊어질 거야 딱 잘라 말할게 타락해버린 꿈에 Eldorado 훔치는 너의 눈빛에 입술은 바짝 마르지 오랜만에 느껴보는 이런 떨림 이러지도 저러지도 못해 나 이 밤이 다 가기 전에 난 널 내 품 안에 원해 Real love? I think I wanna just 고민고민 하지마 (Hey) 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) Girl, I wanna get down 에라 모르겠다-다-다 에라 모르겠다-다-다 에라 모르겠다-다-다 Girl, I wanna get down You and me 같이 차를 타고 ride (차를 타고 ride) 술 취했으니 눈 좀 붙여 잠깐만 (잠깐만) 어디 가서 쉴까 babe, 난 손만 잡고 자 속은 뻔해 honey, honey But I want it and you know it 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) 에라 모르겠다, 에라 모르겠다 에라 모르겠다 에라 모르겠다-다-다 에라 모르겠다-다-다 Girl, I wanna get down, girl, I wanna get down Girl I wanna get down 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) 에라 모르겠다 (I love y'all) Girl, I wanna get down 에라 모르겠다-다-다 에라 모르겠다-다-다 에라 모르겠다-다-다 Girl, I wanna get down, yup"
"BIGBANG (빅뱅)","꽃 길 (FLOWER ROAD)","2018","K-Pop","Yeah, oh, yeah, oh A-ha, a-ha Yeah, oh, yeah, oh BIGBANG 그땐 참 좋았는데 말이야 너와 함께할 수만 있다면 때론 외롭고 슬퍼도 말이야 너와 같이 할 수만 있다면 Sing it, na-na-na 노래해 나나나 우리 이게 마지막이 아니야 부디 또 만나요 꽃이 피면 때론 꽤 별난 일이 많아 넌 나 같이 못난 놈을 만나 다시 누군갈 사랑할 수 있을까? 너 아니라면 그럴 일은 없을 것 같아 나 의식 없이 발길 흐름대로 가던 길 날 화려히 비춰주던 네 빛 한줄기 그 전율이 느껴지는 예쁜 꽃 길 그곳에 너로 인해 설수 있던 roly-poly toy 떠나려거든 보내 드리오리다 님이 가시는 길에 꽃을 뿌리오리다 그리워지면 돌아와 줘요 그때 또 다시 날 사랑해줘요 이 꽃 길 따라 잠시 쉬어가다가 그 자리 그곳에서 날 기다려요 그땐 참 좋았는데 말이야 너와 함께할 수만 있다면 때론 외롭고 슬퍼도 말이야 너와 같이 할 수만 있다면 많이 울기도 했지만 웃은 일도 많아 내 머릿속 안에는 추억이 너무 많아 이 또한 지나갈 테니까 이 다음에 만나요 꽃이 피면 1년 365 이 세상 하나뿐인 넌 내 음악의 Motive 날 일깨워주는 은인 네 커다란 꽃밭에 기대어 막 떠오르던 가사말 아직도 참 생생해 빠담빠담 너란 만개 한 꽃의 색은 100000 개 무한대 거대한 울림 Vivaldi의 사계 아직도 그댄 내 맘에 담을 수 없는 그림 내 눈을 의심하지 you are my magical queen 떠나려거든 보내 드리오리다 님이 가시는 길에 꽃을 뿌리오리다 그리워지면 돌아와 줘요 그때 또 다시 날 사랑해줘요 이 꽃 길 따라 잠시 쉬어가다가 그 자리 그곳에서 날 기다려요 꽃 잎 따다 입을 맞추죠 얼굴은 빨개지고 꽃 길을 깔아 준비를 하죠 그대가 오시는 길 그리워지면 돌아와 줘요 그때 또 다시 날 사랑해줘요 이 꽃 길 따라 잠시 쉬어가다가 그 자리 그곳에서 날 기다려요 꽃 잎 따다 입을 맞추죠 얼굴은 빨개지고 꽃 길을 깔아 준비를 하죠 그 자리 그곳에서 날 기다려요 BIGBANG"
"BIGBANG (빅뱅)","봄여름가을겨울 (Still Life)","2022","K-Pop","이듬해 질 녘 꽃 피는 봄 한여름 밤의 꿈 가을 타 겨울 내릴 눈 1년 네 번 또다시 봄 정들었던 내 젊은 날 이제는 안녕 아름답던 우리의 봄 여름 가을 겨울 ""Four seasons with no reason"" 비 갠 뒤에 비애 (悲哀) 대신 a happy end 비스듬히 씩 비웃듯 칠색 무늬의 무지개 철없이 철 지나 철들지 못해 (Still) 철부지에 철 그른지 오래 Marchin' 비발디 차이코프스키 오늘의 (Boy) 사계를 맞이해 마침내 마치 넷이 못내 저 하늘만 바라보고서 사계절 잘 지내고 있어 (Goodbye) 떠난 사람 또 나타난 사람 머리 위 저세상 난 떠나 영감의 Amazon 지난 밤의 트라우마 다 묻고 목숨 바쳐 달려올 새 출발 하는 왕복선 변할래 전보다는 더욱더 좋은 사람 더욱더 더 나은 사람 더욱더 아침 이슬을 맞고 내 안에 분노 과거에 묻고 (그리워, 그리워) For life, do it away, away, away (그리워, 그리워) 울었던 웃었던 소년과 소녀가 그리워 나 찬란했던 사랑했던 그 시절만 자꾸 기억나 계절은 날이 갈수록 속절없이 흘러 붉게 물들이고 파랗게 멍들어 가슴을 훑고 언젠가 다시 올 그날 그때를 위하여 (그대를 위하여) 아름다울 우리의 봄 여름 가을 겨울 La, la-la-la-la, la-la-la-la, la-la La, la-la-la-la, la-la-la-la, la-la La, la-la-la-la, la-la-la-la, la-la La, la-la-la-la, la-la-la-la, la-la 이듬해 질 녘 꽃 피는 봄 한여름 밤의 꿈 (Hmm) 가을 타 겨울 내린 눈 봄 여름 가을 겨울 (Ooh)"
"BIGBANG (빅뱅)","뱅뱅뱅 (BANG BANG BANG)","2015","K-Pop","Oh-oh-oh-oh, oh-oh-oh-oh Oh-oh-oh, oh-oh-oh 난 깨어나, 까만 밤과 함께 (Hey) 다 들어와, 담엔 누구 차례 (Hey) 한 치 앞도 볼 수 없는 막장 게릴라 (Ayy, ooh) 경배하라, 목청이 터지게, yeah (Oh; Yo) 찌질한 분위기를 전환해 광기를 감추지 못하게 해 남자들의 품위, 여자들의 가식 이유 모를 자신감이 볼만해 난 보란 듯이 너무나도 뻔뻔히 네 몸속에 파고드는 앨러지 이상한 정신의 술렁이는 천지 오늘 여기 무법지 (Woo) 난 불을 질러 (Woo) 심장을 태워 (Woo) 널 미치게 하고 싶어 B-I-G, yeah, we bang like this 모두 다 같이 총 맞은 것처럼 Bang, bang, bang Bang, bang, bang 빵야, 빵야, 빵야 Bang, bang, bang Bang, bang, bang 빵야, 빵야, 빵야 다 꼼짝 마라, 다 꼼짝 마 다 꼼짝 마라, 다 꼼짝 마 오늘 밤 끝장 보자, 다 끝장 봐 오늘 밤 끝장 보자, 빵야, 빵야, 빵야 널 데려가, 지금 이 순간에 (Hey) 새빨간 저 하늘이 춤출 때, 어 (Hey) 돌고 돌아, 너와 나 이곳은 Valhalla (Ay, ooh) 찬양하라, 더 울려 퍼지게, yeah (He-he, alright) We go hard, 불침번 (Yeah) 밤새 달려, 축지법 (Woo) 이 노랜 꼭짓점 신이나 불러라, 신점 (Yeah) 큰 비명 소리는 마성의 멜로디 검은 독기의 연결 고리 사방팔방 오방 가서 푸는 고삐, woah (Woo) 난 불을 질러 (Woo) 심장을 태워 (Woo) 널 미치게 하고 싶어 B-I-G, yeah, we bang like this 모두 다 같이 총 맞은 것처럼 Bang, bang, bang Bang, bang, bang 빵야, 빵야, 빵야 Bang, bang, bang Bang, bang, bang 빵야, 빵야, 빵야 다 꼼짝 마라, 다 꼼짝 마 다 꼼짝 마라, 다 꼼짝 마 오늘 밤 끝장 보자, 다 끝장 봐 오늘 밤 끝장 보자, 빵야, 빵야, 빵야 Ready or not Yeah, we don't give a what Ready or not Yeah, we don't give a what Let's go 남자들은 위로, 여자들은 get low 당겨라, bang, bang, bang, let the bass drum go 남자들은 위로, 여자들은 get low 당겨라, bang, bang, bang, let the bass drum go (Ayy, ayy) Let the bass drum go (Ayy, ayy) Let the bass drum go Bang, bang, bang (Ayy) Bang, bang, bang (Ayy) Let the bass drum go Bang, bang, bang (Ayy) Bang, bang, bang (Ayy) Let the bass drum go"
"BIGBANG (빅뱅)","LOSER","2015","K-Pop","Loser, 외톨이, 센 척하는 겁쟁이 못된 양아치, 거울 속의 넌 Just a loser, 외톨이, 상처뿐인 머저리 더러운 쓰레기, 거울 속의 난, I'm a Uh, 솔직히 세상과 난 어울린 적 없어 홀로였던 내겐 사랑 따윈 벌써 잊혀진 지 오래, 저 시간 속에 더 이상은 못 듣겠어, 희망찬 사랑 노래 (Uh) 너나 나나 그저 길들여진 대로 각본 속에 놀아나는 슬픈 피에로 난 멀리 와 버렸어, I'm coming home 이제 다시 돌아갈래, 어릴 적 제자리로 언제부턴가 난, yeah 하늘보다 땅을 더 바라보게 돼, oh 숨 쉬기조차 힘겨워 손을 뻗지만 그 누구도 날 잡아 주질 않네 I'm a Loser, 외톨이, 센 척하는 겁쟁이 못된 양아치, 거울 속의 넌 Just a loser, 외톨이, 상처뿐인 머저리 더러운 쓰레기, 거울 속의 난, I'm a Yo, 반복되는 여자들과의 내 실수 (Uh-huh) 하룻밤을 사랑하고 해 뜨면 싫증 책임지지 못할 나의 이기적인 기쁨 하나 땜에 모든 것이 망가져 버린 지금 (Uh) 멈출 줄 모르던 나의 위험한 질주 이젠 아무런 감흥도 재미도 없는 기분 나 벼랑 끝에 혼자 있네, I'm going home 나 다시 돌아갈래, 예전의 제자리로 언제부턴가 난 사람들의 시선을 두려워만 해 우는 것조차 지겨워 웃어보지만 그 아무도 날 알아주질 않네 I'm a Loser, 외톨이, 센 척하는 겁쟁이 못된 양아치, 거울 속의 넌 Just a loser, 외톨이, 상처뿐인 머저리 더러운 쓰레기, 거울 속의 난 파란 저 하늘을 원망하지 난 가끔 내려놓고 싶어져, I wanna say goodbye 이 길의 끝에 방황이 끝나면 부디 후회 없는 채로 두 눈 감을 수 있길 Loser, 외톨이 (Ooh, whoa-oh), 센 척하는 겁쟁이 못된 양아치, 거울 속의 넌 Just a loser (Loser), 외톨이, 상처뿐인 머저리 더러운 쓰레기, 거울 속의 난 I'm a loser I'm a loser I'm a loser, eh-hey I'm a loser, hmm-hmm"
